Country,Indicator,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012
Monaco,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Monaco,Category10,0,0,0,0,0,50,0,0,0,0,0,0,0
Monaco,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
Monaco,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Monaco,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Monaco,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
Monaco,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Monaco,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Mongolia,Category1,0,0,0,0,0,0,0,0,0,0,0,0,0
Mongolia,Category2,0,4.2,4.8,4.6,4.6,4.3,4.2,4.1,4.4,4.1,4.7,4.2,4.6
Mongolia,Category3,0,0,0,0,0,0,0,0,0,0,0,0,0
Mongolia,Category4,0,0,0,0,0,0,0,0,0,0,0,0,0
Mongolia,Category5,0,0,0,0,0,0,0,0,0,0,0,0,0
Mongolia,Category6,0,0,0,0,0,0,0,0,0,0,0,0,0
Mongolia,Category7,0,0,0,0,0,0,0,0,0,0,0,0,0
Mongolia,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
Mongolia,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Mongolia,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
Mongolia,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
Mongolia,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Mongolia,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Mongolia,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
Mongolia,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Mongolia,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Montenegro,Category1,0,0,0,0,0,0,0,0,0,0,0,4.7,0
Montenegro,Category2,0,0,0,39,3.5,3.8,3.4,4.3,0,0,0,4.9,0
Montenegro,Category3,0,0,0,0,0,0,0,0,0,0,0,.8,0
Montenegro,Category4,0,0,0,0,0,0,0,0,0,0,0,2.9,0
Montenegro,Category5,0,0,0,0,0,0,0,0,0,0,0,1.4,0
Montenegro,Category6,0,0,0,0,0,0,0,0,0,0,0,.1,0
Montenegro,Category7,0,0,0,0,0,0,0,0,0,0,0,2.9,0
Montenegro,Category8,0,0,0,0,0,0,0,0,0,0,0,.8,0
Montenegro,Category9,0,0,0,0,0,0,0,0,0,0,0,1.2,0
Montenegro,Category10,0,0,0,0,0,0,0,0,0,0,0,6.2,0
Montenegro,Category11,0,0,0,0,0,0,0,0,0,0,0,35,0
Montenegro,Category12,0,0,0,0,0,0,0,0,0,0,0,5.2,0
Montenegro,Category13,0,0,0,0,0,0,0,0,0,0,0,6.5,0
Montenegro,Category14,0,0,0,0,0,0,0,0,0,0,0,55,0
Montenegro,Category15,0,0,0,0,0,0,0,0,0,0,0,3.6,0
Montenegro,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Morocco,Category1,0,0,0,0,0,0,2.8,3.7,2.5,0,3.3,3.8,0
Morocco,Category2,26,2.6,2.4,2.8,2.1,2.5,2.2,2.2,2.6,0,3.2,3.2,0
Morocco,Category3,0,0,0,0,0,0,3.9,0,3.9,0,2.4,34,0
Morocco,Category4,0,0,0,0,0,0,.5,0,.4,0,.3,.4,0
Morocco,Category5,0,0,0,0,0,0,.4,0,.7,0,1.3,.7,0
Morocco,Category6,0,0,0,0,0,0,.4,0,.1,0,.9,.6,0
Morocco,Category7,0,0,0,0,0,0,2.3,0,2.6,0,2.7,2.9,0
Morocco,Category8,0,0,0,0,0,0,2.9,0,2.7,0,2.4,2.4,0
Morocco,Category9,0,0,0,0,0,0,1.6,0,.4,0,0,0,0
Morocco,Category10,0,0,0,0,0,0,3.3,0,3.6,0,4.2,3.2,0
Morocco,Category11,0,0,0,0,0,0,2.2,0,1.5,0,2.1,2.8,0
Morocco,Category12,0,0,0,0,0,0,4.5,0,3.1,0,4.4,4.9,0
Morocco,Category13,0,0,0,0,0,0,22,0,2.2,0,2.1,2.9,0
Morocco,Category14,0,0,0,0,0,0,2.9,0,2.2,0,2.5,2.1,0
Morocco,Category15,0,0,0,0,0,0,2.9,0,2.1,0,2.4,29,0
Morocco,Category16,0,0,0,0,0,0,0,0,24,0,0,0,0
Mozambique,Category1,0,0,0,0,0,0,3.5,0,3.3,3.7,3.2,0,0
Mozambique,Category2,0,0,0,0,0,0,3.5,0,3.3,3.7,3.2,0,0
Mozambique,Category3,0,0,0,0,0,0,1.6,0,0,0,1.3,0,0
Mozambique,Category4,0,0,0,0,0,0,.2,0,0,0,22,0,0
Mozambique,Category5,0,0,0,0,0,0,.5,0,0,0,1.2,0,0
Mozambique,Category6,0,0,0,0,0,0,4.8,0,0,0,.9,0,0
Mozambique,Category7,0,0,0,0,0,0,2.1,0,0,0,3.1,0,0
Mozambique,Category8,0,0,0,0,0,0,0,0,0,0,.5,0,0
Mozambique,Category9,0,0,0,0,0,0,.8,0,0,0,0,0,0
Mozambique,Category10,0,0,0,0,0,0,3.3,0,0,0,2.8,0,0
Mozambique,Category11,0,0,0,0,0,0,.8,0,0,0,2.9,0,0
Mozambique,Category12,0,0,0,0,0,0,40,0,0,0,5.1,0,0
Mozambique,Category13,0,0,0,0,0,0,3.2,0,0,0,2.4,0,0
Mozambique,Category14,0,0,0,0,0,0,3.6,0,0,0,2.9,0,0
Mozambique,Category15,0,0,0,0,0,0,0,0,0,0,6.5,0,0
Mozambique,Category16,0,0,0,0,0,0,3.3,0,0,0,0,0,0
Myanmar,Category1,0,0,0,0,0,0,0,0,0,0,0,0,0
Myanmar,Category2,0,8.2,8.5,0,0,0,0,0,0,0,0,0,0
Myanmar,Category3,0,0,0,0,0,0,0,0,0,0,0,0,0
Myanmar,Category4,0,0,0,0,0,0,0,0,0,0,0,0,0
Myanmar,Category5,0,0,0,0,0,0,0,0,0,0,0,0,0
Myanmar,Category6,0,0,0,0,0,0,0,0,0,0,0,0,0
Myanmar,Category7,0,0,0,0,0,0,0,0,0,0,0,0,0
Myanmar,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
Myanmar,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Myanmar,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
Myanmar,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
Myanmar,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Myanmar,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Myanmar,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
Myanmar,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Myanmar,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Namibia,Category1,0,0,0,0,0,0,0,0,0,0,0,0,0
Namibia,Category2,0,0,0,0,0,0,0,0,0,0,4.7,0,0
Namibia,Category3,0,0,0,0,0,0,0,0,0,0,0,0,0
Namibia,Category4,0,0,0,0,0,0,0,0,0,0,0,0,0
Namibia,Category5,0,0,0,0,0,0,0,0,0,0,0,0,0
Namibia,Category6,0,0,0,0,0,0,0,0,0,0,0,0,0
Namibia,Category7,0,0,0,0,0,0,0,0,0,0,0,0,0
Namibia,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
Namibia,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Namibia,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
Namibia,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
Namibia,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Namibia,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Namibia,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
Namibia,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Namibia,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Nauru,Category1,0,0,0,0,0,0,0,0,0,0,0,0,0
Nauru,Category2,0,0,0,1.8,0,0,0,0,0,0,0,0,0
Nauru,Category3,0,0,0,0,0,0,0,0,0,0,0,0,0
Nauru,Category4,0,0,0,0,0,0,0,0,0,0,0,0,0
Nauru,Category5,0,0,0,0,0,0,0,0,0,0,0,0,0
Nauru,Category6,0,0,0,0,0,0,0,0,0,0,0,0,0
Nauru,Category7,0,0,0,0,0,0,0,0,0,0,0,0,0
Nauru,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
Nauru,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Nauru,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
Nauru,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
Nauru,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Nauru,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Nauru,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
Nauru,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Nauru,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Nepal,Category1,0,0,0,0,0,0,0,0,0,0,0,0,0
Nepal,Category2,0,0,15,0,0,0,0,0,0,0,.8,0,0
Nepal,Category3,0,0,0,0,0,0,0,0,0,0,0,0,0
Nepal,Category4,0,0,0,0,0,0,0,0,0,0,0,0,0
Nepal,Category5,0,0,0,0,0,0,0,0,0,0,0,0,0
Nepal,Category6,0,0,0,0,0,0,0,0,0,0,0,0,0
Nepal,Category7,0,0,0,0,0,0,0,0,0,0,0,0,0
Nepal,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
Nepal,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Nepal,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
Nepal,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
Nepal,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Nepal,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Nepal,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
Nepal,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Nepal,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,Category1,0,0,0,0,0,0,0,0,0,0,0,2.3,2.6
Netherlands,Category2,0,1.7,0,1.9,0,21,0,23,0,2.9,0,2.1,2.3
Netherlands,Category3,0,0,0,0,0,0,0,0,0,0,0,1.9,1.7
Netherlands,Category4,0,0,0,0,0,0,0,0,0,0,0,3.4,4.7
Netherlands,Category5,0,0,0,0,0,0,0,0,0,0,0,1.5,1.7
Netherlands,Category6,0,0,0,0,0,0,0,0,0,0,0,.3,.3
Netherlands,Category7,0,0,0,0,0,0,0,0,0,0,0,1.2,1.2
Netherlands,Category8,0,0,0,0,0,0,0,0,0,0,0,.6,.3
Netherlands,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,Category10,0,0,0,0,0,0,0,0,0,0,0,2.9,2.5
Netherlands,Category11,0,0,0,0,0,0,0,0,0,0,0,1.3,1.1
Netherlands,Category12,0,0,0,0,0,0,0,0,0,0,0,33,42
Netherlands,Category13,0,0,0,0,0,0,0,0,0,0,0,24,3.1
Netherlands,Category14,0,0,0,0,0,0,0,0,0,0,0,32,41
Netherlands,Category15,0,0,0,0,0,0,0,0,0,0,0,3.8,3.7
Netherlands,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,Category1,0,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,Category2,0,52,0,0,0,0,0,0,0,0,0,0,0
New Zealand,Category3,0,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,Category4,0,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,Category5,0,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,Category6,0,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,Category7,0,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,Category1,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,Category2,0,0,4.5,0,0,0,0,0,0,0,0,0,0
Nicaragua,Category3,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,Category4,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,Category5,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,Category6,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,Category7,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,Category1,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,Category2,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,Category3,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,Category4,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,Category5,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,Category6,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,Category7,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,Category1,0,0,0,0,0,0,0,2.4,0,0,0,0,0
Nigeria,Category2,0,19,1.3,1.7,1.3,17,0,2.3,0,0,0,0,0
Nigeria,Category3,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,Category4,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,Category5,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,Category6,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,Category7,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Norway,Category1,0,0,0,0,0,0,0,0,0,0,0,0,0
Norway,Category2,0,2.6,0,2.3,0,3.6,0,3.5,3.1,3.2,3.7,3.2,3.2
Norway,Category3,0,0,0,0,0,0,0,0,0,0,0,0,0
Norway,Category4,0,0,0,0,0,0,0,0,0,0,0,0,0
Norway,Category5,0,0,0,0,0,0,0,0,0,0,0,0,0
Norway,Category6,0,0,0,0,0,0,0,0,0,0,0,0,0
Norway,Category7,0,0,0,0,0,0,0,0,0,0,0,0,0
Norway,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
Norway,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Norway,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
Norway,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
Norway,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Norway,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Norway,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
Norway,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Norway,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Oman,Category1,0,0,0,0,0,0,0,0,0,0,0,2.3,19
Oman,Category2,0,0,0,0,0,0,0,0,0,0,0,2.9,1.8
Oman,Category3,0,0,0,0,0,0,0,0,0,0,0,1.4,1.3
Oman,Category4,0,0,0,0,0,0,0,0,0,0,0,1.7,26
Oman,Category5,0,0,0,0,0,0,0,0,0,0,0,.9,.3
Oman,Category6,0,0,0,0,0,0,0,0,0,0,0,3.4,4.6
Oman,Category7,0,0,0,0,0,0,0,0,0,0,0,1.6,1.7
Oman,Category8,0,0,0,0,0,0,0,0,0,0,0,.6,.9
Oman,Category9,0,0,0,0,0,0,0,0,0,0,0,.3,.2
Oman,Category10,0,0,0,0,0,0,0,0,0,0,0,3.5,1.2
Oman,Category11,0,0,0,0,0,0,0,0,0,0,0,1.1,.8
Oman,Category12,0,0,0,0,0,0,0,0,0,0,0,4.4,3.1
Oman,Category13,0,0,0,0,0,0,0,0,0,0,0,2.5,3.1
Oman,Category14,0,0,0,0,0,0,0,0,0,0,0,2.8,1.8
Oman,Category15,0,0,0,0,0,0,0,0,0,0,0,2.1,1.6
Oman,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Pakistan,Category1,0,0,0,0,0,1.2,0,2.4,0,2.7,0,2.6,0
Pakistan,Category2,0,0,1.9,0,0,2.4,0,2.3,0,27,0,2.2,0
Pakistan,Category3,0,0,0,0,0,24,0,2.1,0,2.7,0,2.2,0
Pakistan,Category4,0,0,0,0,0,2.9,0,1.5,0,1.3,0,1.5,0
Pakistan,Category5,0,0,0,0,0,.4,0,.9,0,.7,0,.9,0
Pakistan,Category6,0,0,0,0,0,35,0,2.6,0,2.5,0,2.7,0
Pakistan,Category7,0,0,0,0,0,.5,0,1.9,0,1.4,0,1.3,0
Pakistan,Category8,0,0,0,0,0,5,0,.9,0,.7,0,.7,0
Pakistan,Category9,0,0,0,0,0,.1,0,.2,0,.7,0,.7,0
Pakistan,Category10,0,0,0,0,0,2.6,0,3.8,0,3.4,0,3.9,0
Pakistan,Category11,0,0,0,0,0,.9,0,1.7,0,1.6,0,1.8,0
Pakistan,Category12,0,0,0,0,0,3.6,0,4.3,0,4.8,0,4.1,0
Pakistan,Category13,0,0,0,0,0,.1,0,.3,0,.7,0,.4,0
Pakistan,Category14,0,0,0,0,0,2.8,0,3.3,0,3.5,0,3.6,0
Pakistan,Category15,0,0,0,0,0,2.1,0,3.9,0,3.7,0,3.6,0
Pakistan,Category16,0,0,0,0,0,0,0,19,0,17,0,1.8,0
Palestine,Category1,0,0,0,0,0,0,0,3.6,0,0,0,0,0
Palestine,Category2,0,0,0,0,0,0,0,2.3,2.9,1.8,2.9,0,0
Palestine,Category3,0,0,0,0,0,0,0,0,0,0,0,0,0
Palestine,Category4,0,0,0,0,0,0,0,0,0,0,0,0,0
Palestine,Category5,0,0,0,0,0,0,0,0,0,0,0,0,0
Palestine,Category6,0,0,0,0,0,0,0,0,0,0,0,0,0
Palestine,Category7,0,0,0,0,0,0,0,0,0,0,0,0,0
Palestine,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
Palestine,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Palestine,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
Palestine,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
Palestine,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Palestine,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Palestine,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
Palestine,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Palestine,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Panama,Category1,0,0,0,0,0,0,0,0,0,0,0,3.6,0
Panama,Category2,3.5,3.3,37,3.6,4.1,0,0,0,0,0,0,0,0
Panama,Category3,0,0,0,0,0,0,0,0,0,0,0,0,0
Panama,Category4,0,0,0,0,0,0,0,0,0,0,0,0,0
Panama,Category5,0,0,0,0,0,0,0,0,0,0,0,0,0
Panama,Category6,0,0,0,0,0,0,0,0,0,0,0,0,0
Panama,Category7,0,0,0,0,0,0,0,0,0,0,0,0,0
Panama,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
Panama,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Panama,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
Panama,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
Panama,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Panama,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Panama,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
Panama,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Panama,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,Category1,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,Category2,0,5.1,5.1,5.8,5.4,4.8,0,0,5.8,0,0,5.5,5.7
Paraguay,Category3,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,Category4,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,Category5,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,Category6,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,Category7,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,Category1,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,Category2,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,Category3,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,Category4,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,Category5,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,Category6,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,Category7,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines,Category1,0,0,0,5.7,0,5.8,0,5.8,0,0,0,0,0
Philippines,Category2,0,0,54,5.7,0,52,0,5.3,0,0,0,0,0
Philippines,Category3,0,0,0,0,0,1.7,0,14,0,0,0,0,0
Philippines,Category4,0,0,0,0,0,4.3,0,4.1,0,0,0,0,0
Philippines,Category5,0,0,0,0,0,.2,0,8,0,0,0,0,0
Philippines,Category6,0,0,0,0,0,2.5,0,2.4,0,0,0,0,0
Philippines,Category7,0,0,0,0,0,1.9,0,1.8,0,0,0,0,0
Philippines,Category8,0,0,0,0,0,.6,0,.5,0,0,0,0,0
Philippines,Category9,0,0,0,0,0,.9,0,.1,0,0,0,0,0
Philippines,Category10,0,0,0,0,0,5.9,0,5.2,0,0,0,0,0
Philippines,Category11,0,0,0,0,0,3.9,0,4.2,0,0,0,0,0
Philippines,Category12,0,0,0,0,0,7.2,0,6.6,0,0,0,0,0
Philippines,Category13,0,0,0,0,0,5.2,0,5.9,0,0,0,0,0
Philippines,Category14,0,0,0,0,0,6.5,0,6.2,0,0,0,0,0
Philippines,Category15,0,0,0,0,0,5.7,0,57,0,0,0,0,0
Philippines,Category16,0,0,0,0,0,5.7,0,4.4,0,0,0,0,0
Poland,Category1,0,0,0,3.5,3.2,3.4,3.4,3.4,3.1,3.2,3.4,3.1,3.7
Poland,Category2,3.1,0,0,3.3,3.9,3.3,3.5,3.9,3.5,3.5,39,3.6,3.3
Poland,Category3,0,2.1,2.2,2.2,2.2,2.5,1.4,2.1,2.4,2.2,1.8,2.7,2.3
Poland,Category4,0,3.6,30,2.7,3.1,3.1,3.1,3.1,30,3.3,3.9,3.5,3.1
Poland,Category5,0,1.5,15,1.8,14,15,1.6,1.4,1.3,1.9,1.6,15,1.9
Poland,Category6,0,.7,.6,8,.8,.8,.4,.3,.7,.4,.2,.8,.6
Poland,Category7,0,1.5,14,1.7,1.5,1.6,1.7,1.3,1.5,1.9,1.4,1.5,1.4
Poland,Category8,0,.5,1.3,.6,.3,8,.8,.8,1.1,.2,1.1,1.5,1.7
Poland,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Poland,Category10,0,0,0,3.1,3.1,3.4,3.7,4.4,3.7,0,3.7,3.6,3.3
Poland,Category11,0,0,0,1.2,19,2.3,2.6,4.8,2.2,0,2.9,2.6,1.7
Poland,Category12,0,0,0,5.4,5.5,5.6,5.7,2.7,5.4,0,5.3,5.8,57
Poland,Category13,0,0,0,4.6,4.7,4.7,4.4,4.4,4.5,0,4.6,4.3,4.3
Poland,Category14,0,0,0,4.4,4.3,4.1,4.6,4.5,39,0,4.4,4.5,4.5
Poland,Category15,0,0,0,4.8,4.8,5.7,4.4,4.3,6.1,0,4.6,4.5,4.7
Poland,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,Category1,4.4,4.8,45,4.1,4.1,4.1,4.4,4.9,4.7,4.7,4.8,4.9,4.5
Portugal,Category2,4.4,4.6,44,4.3,4.3,4.4,4.8,4.4,43,4.3,4.9,44,45
Portugal,Category3,2.4,2.8,2.6,2.4,2.4,2.4,2.3,29,2.3,2.1,3.8,2.1,2.3
Portugal,Category4,2.9,2.3,2.1,2.8,2.3,2.9,3.8,3.8,2.3,2.3,2.3,33,3.1
Portugal,Category5,.6,.5,.3,.1,.1,.1,.1,.1,1.5,1.2,1.5,1.6,1.4
Portugal,Category6,.1,.4,.2,8,.4,.9,.8,.9,.7,.9,3,.3,.9
Portugal,Category7,1.4,1.3,1.6,1.9,1.3,1.7,1.8,1.9,1.2,1.7,1.1,1.4,1.2
Portugal,Category8,.3,.1,.1,.9,.7,.6,.4,.2,9,.9,1.3,.5,.1
